Year,Series,Team,Player,W_FG,W_FGA,W_3P,W_eFG%,L_FG,L_FGA,L_3P,L_eFG%,rel_WL_eFG%,W_G,L_G
2006,2006_nba_finals_heat_vs_mavericks,DAL,Marquis Daniels,0.0,0.0,0.0,,6.0,11.0,1.0,0.591,0.0,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,DeSagana Diop,0.0,0.0,0.0,,3.0,6.0,0.0,0.5,0.0,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Darrell Armstrong,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Josh Powell,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,D.J. Mbenga,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Jason Kapono,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Michael Doleac,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Tim Duncan,36.0,83.0,0.0,0.434,18.0,46.0,0.0,0.391,0.043,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Richard Hamilton,24.0,58.0,1.0,0.422,25.0,69.0,0.0,0.362,0.06,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Manu Ginóbili,29.0,53.0,8.0,0.623,13.0,32.0,4.0,0.469,0.154,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Tony Parker,23.0,52.0,1.0,0.452,21.0,44.0,1.0,0.489,-0.037,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Chauncey Billups,17.0,42.0,8.0,0.5,29.0,64.0,3.0,0.477,0.023,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Rasheed Wallace,17.0,38.0,4.0,0.5,18.0,42.0,1.0,0.44,0.06,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Robert Horry,17.0,35.0,11.0,0.643,7.0,19.0,4.0,0.474,0.169,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Tayshaun Prince,15.0,34.0,0.0,0.441,14.0,42.0,1.0,0.345,0.096,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Bruce Bowen,11.0,31.0,7.0,0.468,8.0,19.0,6.0,0.579,-0.111,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Antonio McDyess,16.0,30.0,0.0,0.533,17.0,35.0,0.0,0.486,0.047,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Ben Wallace,16.0,27.0,0.0,0.593,17.0,31.0,0.0,0.548,0.045,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Lindsey Hunter,10.0,19.0,0.0,0.526,6.0,23.0,0.0,0.261,0.265,3.0,4.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Nazr Mohammed,8.0,17.0,0.0,0.471,5.0,13.0,0.0,0.385,0.086,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Brent Barry,3.0,10.0,2.0,0.4,8.0,17.0,4.0,0.588,-0.188,4.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Beno Udrih,2.0,4.0,1.0,0.625,2.0,7.0,1.0,0.357,0.268,2.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Carlos Arroyo,2.0,4.0,0.0,0.5,3.0,6.0,0.0,0.5,0.0,3.0,2.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Glenn Robinson,1.0,3.0,0.0,0.333,0.0,2.0,0.0,0.0,0.333,2.0,1.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Darko Miličić,1.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,2.0,1.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Tony Massenburg,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Devin Brown,0.0,1.0,0.0,0.0,3.0,10.0,1.0,0.35,-0.35,4.0,2.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Darvin Ham,0.0,0.0,0.0,,1.0,2.0,0.0,0.5,0.0,2.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Ronald Dupree,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,3.0
2005,2005_nba_finals_pistons_vs_spurs,SAS,Rasho Nesterović,0.0,0.0,0.0,,1.0,2.0,0.0,0.5,0.0,2.0,2.0
2005,2005_nba_finals_pistons_vs_spurs,DET,Elden Campbell,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Richard Hamilton,27.0,67.0,2.0,0.418,10.0,25.0,2.0,0.44,-0.022,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Tayshaun Prince,19.0,48.0,2.0,0.417,2.0,6.0,1.0,0.417,0.0,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Chauncey Billups,23.0,42.0,6.0,0.619,6.0,15.0,2.0,0.467,0.152,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Rasheed Wallace,19.0,39.0,3.0,0.526,5.0,14.0,0.0,0.357,0.169,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Ben Wallace,17.0,35.0,0.0,0.486,5.0,11.0,0.0,0.455,0.031,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Kobe Bryant,14.0,27.0,1.0,0.537,29.0,86.0,3.0,0.355,0.182,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Shaquille O'Neal,10.0,20.0,0.0,0.5,43.0,64.0,0.0,0.672,-0.172,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Elden Campbell,5.0,14.0,0.0,0.357,1.0,2.0,0.0,0.5,-0.143,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Lindsey Hunter,3.0,13.0,1.0,0.269,2.0,4.0,1.0,0.625,-0.356,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Corliss Williamson,5.0,13.0,0.0,0.385,1.0,2.0,0.0,0.5,-0.115,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Karl Malone,3.0,9.0,0.0,0.333,5.0,15.0,0.0,0.333,0.0,1.0,3.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Devean George,3.0,7.0,1.0,0.5,8.0,21.0,4.0,0.476,0.024,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Mehmet Okur,4.0,7.0,1.0,0.643,0.0,2.0,0.0,0.0,0.643,3.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Derek Fisher,2.0,6.0,2.0,0.5,9.0,30.0,4.0,0.367,0.133,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Kareem Rush,2.0,4.0,1.0,0.625,5.0,18.0,3.0,0.361,0.264,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Mike James,2.0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.0,1.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Gary Payton,1.0,3.0,0.0,0.333,8.0,25.0,2.0,0.36,-0.027,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Luke Walton,3.0,3.0,1.0,1.167,2.0,10.0,0.0,0.2,0.967,1.0,3.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Darko Miličić,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Stanislav Medvedenko,0.0,1.0,0.0,0.0,6.0,16.0,0.0,0.375,-0.375,1.0,4.0
2004,2004_nba_finals_pistons_vs_lakers,DET,Darvin Ham,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,0.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Rick Fox,0.0,0.0,0.0,,4.0,7.0,0.0,0.571,0.0,0.0,3.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Brian Cook,0.0,0.0,0.0,,1.0,6.0,0.0,0.167,0.0,1.0,2.0
2004,2004_nba_finals_pistons_vs_lakers,LAL,Bryon Russell,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,3.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Tim Duncan,36.0,67.0,0.0,0.537,18.0,42.0,0.0,0.429,0.108,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Tony Parker,22.0,54.0,6.0,0.463,10.0,29.0,0.0,0.345,0.118,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Jason Kidd,16.0,42.0,2.0,0.405,28.0,79.0,8.0,0.405,0.0,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Stephen Jackson,16.0,42.0,5.0,0.44,7.0,19.0,5.0,0.5,-0.06,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Kenyon Martin,13.0,32.0,0.0,0.406,23.0,73.0,0.0,0.315,0.091,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Manu Ginóbili,12.0,30.0,1.0,0.417,4.0,16.0,2.0,0.312,0.105,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Malik Rose,16.0,30.0,0.0,0.533,3.0,13.0,0.0,0.231,0.302,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Richard Jefferson,11.0,25.0,0.0,0.44,19.0,47.0,0.0,0.404,0.036,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,SAS,David Robinson,15.0,25.0,0.0,0.6,7.0,11.0,0.0,0.636,-0.036,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Bruce Bowen,4.0,19.0,2.0,0.263,3.0,11.0,2.0,0.364,-0.101,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Kerry Kittles,5.0,17.0,1.0,0.324,18.0,44.0,6.0,0.477,-0.153,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Speedy Claxton,9.0,17.0,0.0,0.529,5.0,8.0,0.0,0.625,-0.096,4.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Rodney Rogers,4.0,13.0,1.0,0.346,6.0,18.0,2.0,0.389,-0.043,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Lucious Harris,5.0,12.0,0.0,0.417,6.0,24.0,2.0,0.292,0.125,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Aaron Williams,2.0,6.0,0.0,0.333,9.0,20.0,0.0,0.45,-0.117,1.0,4.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Jason Collins,3.0,6.0,0.0,0.5,4.0,15.0,0.0,0.267,0.233,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Dikembe Mutombo,3.0,6.0,0.0,0.5,2.0,4.0,0.0,0.5,0.0,2.0,4.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Steve Kerr,3.0,3.0,1.0,1.167,0.0,1.0,0.0,0.0,1.167,2.0,2.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Anthony Johnson,1.0,2.0,1.0,0.75,4.0,7.0,0.0,0.571,0.179,2.0,3.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Kevin Willis,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.25,0.75,3.0,2.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Steve Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Brian Scalabrine,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2003,2003_nba_finals_nets_vs_spurs,NJN,Tamar Slay,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2003,2003_nba_finals_nets_vs_spurs,SAS,Danny Ferry,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,1.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Shaquille O'Neal,50.0,84.0,0.0,0.595,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Kobe Bryant,36.0,70.0,6.0,0.557,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Derek Fisher,17.0,33.0,8.0,0.636,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Robert Horry,11.0,24.0,5.0,0.562,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Devean George,10.0,23.0,3.0,0.5,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Rick Fox,12.0,23.0,5.0,0.63,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Brian Shaw,6.0,21.0,2.0,0.333,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Lindsey Hunter,1.0,5.0,0.0,0.2,0.0,0.0,0.0,,0.0,3.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Samaki Walker,1.0,4.0,0.0,0.25,0.0,0.0,0.0,,0.0,4.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Mitch Richmond,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Stanislav Medvedenko,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Jason Kidd,0.0,0.0,0.0,,35.0,80.0,6.0,0.475,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Kenyon Martin,0.0,0.0,0.0,,35.0,75.0,1.0,0.473,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Keith Van Horn,0.0,0.0,0.0,,17.0,44.0,5.0,0.443,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Kerry Kittles,0.0,0.0,0.0,,19.0,42.0,5.0,0.512,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Lucious Harris,0.0,0.0,0.0,,11.0,32.0,1.0,0.359,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Todd MacCulloch,0.0,0.0,0.0,,14.0,28.0,0.0,0.5,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Richard Jefferson,0.0,0.0,0.0,,11.0,21.0,0.0,0.524,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Aaron Williams,0.0,0.0,0.0,,6.0,16.0,0.0,0.375,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Jason Collins,0.0,0.0,0.0,,5.0,10.0,0.0,0.5,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Anthony Johnson,0.0,0.0,0.0,,2.0,6.0,0.0,0.333,0.0,0.0,4.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Donny Marshall,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2002,2002_nba_finals_nets_vs_lakers,LAL,Mark Madsen,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2002,2002_nba_finals_nets_vs_lakers,NJN,Brian Scalabrine,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Kobe Bryant,37.0,84.0,3.0,0.458,7.0,22.0,0.0,0.318,0.14,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Shaquille O'Neal,46.0,82.0,0.0,0.561,17.0,28.0,0.0,0.607,-0.046,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Allen Iverson,18.0,41.0,3.0,0.476,48.0,121.0,8.0,0.43,0.046,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Derek Fisher,17.0,35.0,10.0,0.629,0.0,4.0,0.0,0.0,0.629,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Horace Grant,7.0,23.0,0.0,0.304,3.0,11.0,0.0,0.273,0.031,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Rick Fox,8.0,22.0,4.0,0.455,7.0,12.0,3.0,0.708,-0.253,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Robert Horry,13.0,20.0,7.0,0.825,1.0,5.0,1.0,0.3,0.525,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Brian Shaw,3.0,15.0,2.0,0.267,3.0,5.0,1.0,0.7,-0.433,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Eric Snow,5.0,10.0,0.0,0.5,17.0,44.0,0.0,0.386,0.114,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Tyronn Lue,5.0,9.0,3.0,0.722,2.0,3.0,1.0,0.833,-0.111,4.0,1.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Ron Harper,5.0,8.0,1.0,0.688,0.0,0.0,0.0,,0.0,3.0,0.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Dikembe Mutombo,4.0,7.0,0.0,0.571,29.0,48.0,0.0,0.604,-0.033,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Aaron McKie,3.0,7.0,1.0,0.5,12.0,41.0,3.0,0.329,0.171,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Matt Geiger,5.0,7.0,0.0,0.714,7.0,11.0,0.0,0.636,0.078,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Tyrone Hill,1.0,6.0,0.0,0.167,12.0,27.0,0.0,0.444,-0.277,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Jumaine Jones,2.0,3.0,0.0,0.667,2.0,7.0,2.0,0.429,0.238,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Raja Bell,2.0,2.0,0.0,1.0,2.0,11.0,0.0,0.182,0.818,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,LAL,Mark Madsen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Todd MacCulloch,0.0,0.0,0.0,,5.0,12.0,0.0,0.417,0.0,1.0,4.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Rodney Buford,0.0,0.0,0.0,,1.0,6.0,0.0,0.167,0.0,0.0,3.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,George Lynch,0.0,0.0,0.0,,1.0,3.0,0.0,0.333,0.0,0.0,2.0
2001,2001_nba_finals_76ers_vs_lakers,PHI,Kevin Ollie,0.0,0.0,0.0,,1.0,3.0,0.0,0.333,0.0,1.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Shaquille O'Neal,64.0,106.0,0.0,0.604,32.0,51.0,0.0,0.627,-0.023,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Kobe Bryant,29.0,70.0,2.0,0.429,4.0,20.0,0.0,0.2,0.229,4.0,1.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Glen Rice,16.0,38.0,10.0,0.553,6.0,17.0,2.0,0.412,0.141,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Jalen Rose,21.0,36.0,4.0,0.639,29.0,71.0,4.0,0.437,0.202,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Reggie Miller,18.0,34.0,6.0,0.618,25.0,70.0,9.0,0.421,0.197,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Ron Harper,17.0,34.0,2.0,0.529,9.0,22.0,4.0,0.5,0.029,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Robert Horry,14.0,27.0,2.0,0.556,8.0,16.0,1.0,0.531,0.025,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Brian Shaw,5.0,23.0,0.0,0.217,3.0,14.0,0.0,0.214,0.003,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Rik Smits,8.0,18.0,0.0,0.444,19.0,40.0,0.0,0.475,-0.031,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Derek Fisher,9.0,17.0,5.0,0.676,3.0,11.0,2.0,0.364,0.312,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,A.C. Green,8.0,15.0,0.0,0.533,4.0,6.0,0.0,0.667,-0.134,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Mark Jackson,6.0,14.0,1.0,0.464,13.0,32.0,7.0,0.516,-0.052,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Rick Fox,9.0,13.0,3.0,0.808,2.0,5.0,2.0,0.6,0.208,4.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Dale Davis,5.0,12.0,0.0,0.417,18.0,28.0,0.0,0.643,-0.226,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Sam Perkins,3.0,11.0,3.0,0.409,8.0,18.0,8.0,0.667,-0.258,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Austin Croshere,5.0,9.0,1.0,0.611,19.0,35.0,3.0,0.586,0.025,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Travis Best,7.0,9.0,2.0,0.889,7.0,21.0,0.0,0.333,0.556,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Travis Knight,1.0,2.0,0.0,0.5,1.0,1.0,0.0,1.0,-0.5,2.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Chris Mullin,1.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,John Salley,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.0,3.0,1.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Žan Tabak,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Derrick McKey,0.0,0.0,0.0,,3.0,6.0,1.0,0.583,0.0,2.0,4.0
2000,2000_nba_finals_pacers_vs_lakers,IND,Jonathan Bender,0.0,0.0,0.0,,2.0,3.0,0.0,0.667,0.0,1.0,1.0
2000,2000_nba_finals_pacers_vs_lakers,LAL,Devean George,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Tim Duncan,43.0,79.0,0.0,0.544,8.0,16.0,0.0,0.5,0.044,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,David Robinson,19.0,47.0,0.0,0.404,6.0,12.0,0.0,0.5,-0.096,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Jaren Jackson,12.0,34.0,9.0,0.485,0.0,3.0,0.0,0.0,0.485,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Sean Elliott,11.0,33.0,4.0,0.394,3.0,9.0,1.0,0.389,0.005,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Mario Elie,15.0,32.0,3.0,0.516,2.0,6.0,1.0,0.417,0.099,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Avery Johnson,15.0,31.0,0.0,0.484,5.0,9.0,0.0,0.556,-0.072,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Allan Houston,10.0,24.0,2.0,0.458,31.0,72.0,0.0,0.431,0.027,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Latrell Sprewell,9.0,22.0,0.0,0.409,39.0,95.0,2.0,0.421,-0.012,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Larry Johnson,6.0,16.0,1.0,0.406,8.0,33.0,1.0,0.258,0.148,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Malik Rose,2.0,7.0,0.0,0.286,0.0,3.0,0.0,0.0,0.286,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Steve Kerr,2.0,6.0,0.0,0.333,2.0,4.0,1.0,0.625,-0.292,4.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Marcus Camby,2.0,4.0,0.0,0.5,19.0,38.0,0.0,0.5,0.0,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Kurt Thomas,1.0,4.0,0.0,0.25,10.0,28.0,0.0,0.357,-0.107,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Charlie Ward,1.0,4.0,0.0,0.25,11.0,22.0,4.0,0.591,-0.341,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Chris Childs,1.0,2.0,1.0,0.75,4.0,20.0,0.0,0.2,0.55,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Chris Dudley,1.0,2.0,0.0,0.5,1.0,6.0,0.0,0.167,0.333,1.0,4.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Antonio Daniels,1.0,2.0,0.0,0.5,3.0,3.0,2.0,1.333,-0.833,3.0,1.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Jerome Kersey,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Herb Williams,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1999,1999_nba_finals_knicks_vs_spurs,NYK,Rick Brunson,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
1999,1999_nba_finals_knicks_vs_spurs,SAS,Gerard King,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Michael Jordan,48.0,109.0,3.0,0.454,22.0,55.0,1.0,0.409,0.045,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Karl Malone,26.0,52.0,0.0,0.5,34.0,67.0,0.0,0.507,-0.007,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Toni Kukoč,23.0,51.0,2.0,0.471,15.0,25.0,5.0,0.7,-0.229,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Scottie Pippen,25.0,48.0,5.0,0.573,9.0,35.0,1.0,0.271,0.302,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Ron Harper,9.0,23.0,0.0,0.391,3.0,10.0,1.0,0.35,0.041,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,John Stockton,12.0,19.0,0.0,0.632,12.0,30.0,2.0,0.433,0.199,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Bryon Russell,8.0,18.0,1.0,0.472,10.0,26.0,5.0,0.481,-0.009,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Jeff Hornacek,4.0,17.0,0.0,0.235,19.0,39.0,3.0,0.526,-0.291,2.0,4.0
